RAILROAD,INCDTNO,HAZMAT,RRCLASS,SHORT_CAUSE,TYPE,ACCDMG
NS,112806,,1,M,13,250000.0
NS,112740,,1,T,1,60384.0
NS,112485,,1,H,4,67500.0
UP,0714PD018,,1,H,1,55707.0
UP,0814PD001,,1,H,1,1025700.0
UP,0314LK012,,1,T,1,132262.0
UP,0314LK026,,1,M,5,68331.0
UP,0314LK026,,1,M,5,68331.0
UP,0314LK026,,1,M,5,68331.0
UP,0314LK007,,1,E,13,12268.0
UP,1114LK005,,1,T,1,20559.0
UP,1114LK011,Yes,1,M,1,352343.0
UP,1114LK011,,1,M,1,352343.0
BNSF,SF1114105,Yes,1,T,1,38448.0
UP,0914LK020,,1,H,3,17178.0
NS,111574,,1,M,7,12148.0
CSX,000131191,,1,M,7,17872.0
BNSF,SF1114200,,1,M,7,24006.0
CSX,000139288,,1,H,1,22934.0
CSX,000139289,,1,T,1,30107.0
CSX,000138974,Yes,1,H,4,50402.0
CSX,000138974,,1,H,4,50402.0
CSX,000138698,Yes,1,E,1,62055.0
CSX,000134199,,1,T,12,50838.0
UP,0314FW030,,1,E,11,50000.0
UP,0314HO031,,1,H,1,40969.0
BNSF,GC0814105,Yes,1,T,1,26786.0
NS,110450,,1,H,1,35250.0
BNSF,NW0214105,,1,H,1,15932.0
UP,0714DV033,,1,E,11,268908.0
UP,0814ST019,Yes,1,H,1,1142208.0
BNSF,GC0314104,,1,S,5,69393.0
CN,821901,,1,H,5,22593.0
BNSF,KS0514109,,1,H,5,64346.0
BNSF,PR0614110,,1,E,1,486500.0
BNSF,TC1114101,,1,M,1,30096.0
BNSF,SF0814119,Yes,1,H,1,481958.0
UP,0914UT002,,1,T,1,206764.0
CSX,000133212,,1,H,1,158383.0
KCS,14082602,,1,H,12,66062.0
BNSF,SF0814119,,1,H,1,481958.0
BNSF,TC0214201,,1,M,7,11088.0
CN,821901,,1,H,5,22593.0
CN,832242,,1,M,7,32990.0
CSX,000124694,,1,H,4,13076.0
BNSF,TC0314109,,1,H,1,34185.0
BNSF,TC0214122,,1,E,1,71500.0
UP,0914PR023,,1,H,13,47508.0
BNSF,TX1114103,,1,T,1,367914.0
NS,110945,,1,H,1,224400.0
UP,1014WH002,,1,T,1,85401.0
UP,0614TC007,,1,M,1,56465.0
BNSF,TC0714114,,1,H,1,15400.0
UP,0414NP047,,1,E,13,11453.0
BNSF,TC0514102,,1,M,1,25917.0
BNSF,TC0514103,,1,T,1,87317.0
UP,1114NP035,,1,M,1,12831.0
UP,1114NP035,,1,M,1,12831.0
BNSF,TC0614111,,1,M,1,28571.0
BNSF,TC0614105,,1,H,1,586075.0
BNSF,TC0514104,,1,T,1,2888821.0
UP,0814TC003,,1,T,1,20011.0
NS,111650,,1,M,1,85000.0
UP,1014TC012,,1,E,13,44047.0
UP,1014TC013,,1,M,7,12575.0
UP,1014TC018,,1,T,1,169088.0
BNSF,PR0614120,,1,H,4,16772.0
NS,113596,,1,T,1,11221.0
UP,0214NP030,,1,E,11,82346.0
NS,111289,,1,T,1,21408.0
BNSF,GC0314112,Yes,1,H,1,11790.0
CSX,000137735,,1,H,12,16992.0
UP,0814PD019,,1,M,7,52383.0
UP,0414TC019,,1,T,1,78771.0
BNSF,TX0914108,,1,H,1,230477.0
UP,0314KC007,,1,H,1,43417.0
UP,0314KC008,,1,H,1,14598.0
BNSF,CH1014101,,1,H,13,26500.0
BNSF,CH0714105,,1,H,13,25000.0
BNSF,TC0414115,,1,E,1,48651.0
CSX,000126585,Yes,1,T,1,29487.0
UP,0414WH015,,1,E,1,297422.0
BNSF,TC0914104,,1,H,1,49000.0
UP,0714PR010,,1,T,1,24863.0
CSX,000131364,,1,H,12,30667.0
BNSF,TC0414120,Yes,1,M,1,31058.0
CSX,000126528,,1,H,12,108741.0
CSX,000126528,,1,H,12,108741.0
CSX,000131364,,1,H,12,30667.0
UP,0714PR015,,1,T,1,22040.0
UP,0714PR020,,1,M,1,51172.0
UP,0714PR023,,1,H,13,45667.0
BNSF,SF0514102,Yes,1,H,1,77576.0
NS,111270,,1,M,1,25502.0
NS,111270,,1,M,1,25502.0
CSX,000125669,,1,M,3,22465.0
UP,1214NP012,,1,M,13,12597.0
CSX,000124974,,1,M,1,65833.0
CSX,000134375,,1,T,1,29520.0
CN,833882,,1,H,1,13670.0
BNSF,TC0414122,,1,T,1,302019.0
NS,111939,,1,H,1,142100.0
BNSF,TC1114124,,1,H,13,20000.0
UP,0614PD017,,1,H,1,20324.0
CP,239919,,1,H,1,13663.0
CSX,000137034,,1,M,12,81966.0
BNSF,TC1014203,,1,M,7,12575.0
BNSF,TC1014111,,1,H,1,29200.0
CSX,000138121,,1,M,1,15021.0
BNSF,TC1014112,,1,H,1,14981.0
UP,0514UT011,,1,M,11,75266.0
UP,0114RS020,,1,E,1,114494.0
CSX,000124416,,1,T,1,87022.0
BNSF,TC1214100,Yes,1,T,1,1835974.0
BNSF,TC0714113,,1,H,1,12270.0
BNSF,TC0314103,,1,H,1,10939.0
BNSF,SF0414113,,1,H,1,105000.0
BNSF,PR1214103,,1,H,1,32520.0
BNSF,NE1214112,,1,T,1,256142.0
BNSF,PR0314111,,1,H,13,15000.0
BNSF,MT0114115,,1,T,1,887467.0
UP,0214NP023,Yes,1,M,12,24838.0
CSX,000130498,Yes,1,E,1,753283.0
BNSF,SF0314109,Yes,1,T,1,132574.0
BNSF,SF0314115,Yes,1,H,1,525473.0
UP,0714PR025,,1,H,13,23617.0
UP,0614SL013,,1,T,1,213693.0
BNSF,SF0314100,,1,E,1,348090.0
UP,0614PR011,,1,T,1,22028.0
UP,0614PR013,,1,M,1,76748.0
UP,0814PR024,,1,H,13,36407.0
BNSF,SF0314101,,1,S,1,25100.0
CSX,000138050,,1,M,7,17049.0
UP,0914NP001,,1,M,1,196916.0
UP,0914NP005,,1,M,13,14170.0
UP,0214SL004,,1,T,1,27560.0
BNSF,NE0214102,,1,T,1,18454.0
BNSF,SF0214121,,1,E,1,45000.0
BNSF,SF0214111,,1,H,1,15011.0
UP,0114SL004,,1,M,7,89720.0
UP,0814PR023,,1,H,13,12265.0
UP,0814PR025,,1,H,13,11644.0
UP,0214SL001,,1,E,11,15000.0
CSX,000138224,Yes,1,T,1,1063067.0
CSX,000138531,,1,M,7,20445.0
CSX,000124983,,1,M,1,16554.0
CSX,000130705,,1,H,4,251159.0
UP,0914NP012,,1,E,1,545365.0
UP,0914NP016,,1,H,1,30595.0
UP,0314KC002,,1,T,1,78414.0
UP,0814KC005,,1,T,1,103308.0
CSX,000124475,Yes,1,T,1,38669.0
CSX,000124983,,1,M,1,16554.0
BNSF,SF0214105,,1,H,1,12785.0
CSX,000134113,,1,M,7,18979.0
CSX,000124401,,1,E,12,17561.0
CSX,000128374,,1,T,4,44500.0
CSX,000125508,,1,H,4,32731.0
CSX,000125508,,1,H,4,32731.0
BNSF,CH0314106,,1,T,1,67938.0
CSX,000124705,,1,T,1,48000.0
UP,0214KC001,,1,H,1,11274.0
UP,0214KC014,,1,T,1,229059.0
BNSF,SF1114119,,1,H,1,367737.0
UP,0814SL010,,1,M,3,12708.0
UP,0814SL010,,1,M,3,12708.0
CSX,000125369,,1,H,4,17971.0
NS,109219,,1,H,4,44800.0
NS,109219,,1,H,4,44800.0
NS,109285,,1,H,12,25000.0
CSX,000129900,,1,S,5,41618.0
CSX,000129900,,1,S,5,41618.0
CSX,000129842,,1,T,1,44078.0
NS,111221,,1,M,7,13085.0
NS,111547,,1,T,1,22758.0
CSX,000132003,,1,H,4,21700.0
CSX,000132003,,1,H,4,21700.0
BNSF,SF0114113,,1,T,1,280991.0
BNSF,SF0114115,,1,H,1,360842.0
BNSF,SF0114105,,1,T,1,647655.0
BNSF,CH0114117,,1,E,1,10500.0
CSX,000128374,,1,T,4,44500.0
NS,108868,,1,H,1,31700.0
NS,111374,,1,S,1,13000.0
UP,0114KC001,,1,M,1,37540.0
BNSF,SF0114116,,1,H,4,19188.0
BNSF,SF0114116,,1,H,4,19188.0
KCS,14012604,,1,M,1,59874.0
BNSF,TC0914109,Yes,1,H,1,166672.0
BNSF,TC0914109,Yes,1,H,1,166672.0
CN,827611,,1,H,1,18304.0
NS,111850,,1,H,1,62500.0
NS,111675,,1,S,5,22000.0
NS,111793,,1,H,1,98500.0
NS,110248,,1,M,9,19300.0
NS,110115,,1,E,1,132535.0
NS,110199,,1,H,12,16000.0
CSX,000139275,,1,M,1,44729.0
CSX,000131459,,1,E,1,43050.0
CSX,000130140,Yes,1,H,4,19878.0
CSX,000137735,,1,H,12,16992.0
UP,1014LV004,,1,M,7,26279.0
CSX,000137328,,1,H,1,15139.0
CSX,000136472,,1,H,1,33447.0
NS,112785,Yes,1,H,1,84938.0
UP,1014LK008,Yes,1,M,7,3328610.0
UP,0914LV027,,1,T,1,28919.0
KCS,14122601,,1,H,1,17648.0
KCS,14121702,Yes,1,T,1,26761.0
UP,0814LK004,,1,T,1,18857.0
UP,0814LK004,,1,T,1,18857.0
BNSF,NE0114102,,1,M,1,59874.0
CSX,000135153,,1,M,12,52514.0
CSX,000135583,,1,M,12,47568.0
CSX,000135585,,1,M,12,49454.0
CSX,000135585,,1,M,12,49454.0
CSX,000138057,,1,H,1,41407.0
UP,0114PR023,,1,T,1,120171.0
UP,0114PR023,,1,T,1,120171.0
NS,108495,,1,H,12,144650.0
NS,108495,,1,H,12,144650.0
CSX,000129241,,1,M,1,404928.0
CSX,000129497,,1,H,12,32487.0
CSX,000129497,,1,H,12,32487.0
CSX,000127291,,1,H,1,10541.0
CSX,000126522,,1,T,12,17825.0
CSX,000126522,,1,T,12,17825.0
BNSF,CH0114101,,1,M,1,18200.0
BNSF,CH0114125,,1,H,13,40000.0
UP,0114PR027,,1,H,1,28102.0
UP,0114PR032,,1,H,1,23902.0
UP,0114PR038,,1,H,1,11827.0
UP,0114KC002,,1,H,1,27891.0
UP,0114KC010,,1,M,1,105803.0
UP,0114KC016,,1,M,1,96429.0
UP,0114KC012,,1,H,3,24361.0
UP,0814KC010,,1,E,1,57492.0
BNSF,KS0814107,Yes,1,H,1,434074.0
CSX,000134112,,1,M,7,65847.0
CSX,000125263,,1,H,12,20000.0
CSX,000133730,,1,M,7,29826.0
CSX,000132989,,1,T,1,40237.0
CSX,000129695,,1,H,9,14953.0
CSX,000129695,,1,H,9,14953.0
NS,113583,,1,M,1,17200.0
NS,113452,,1,T,1,11000.0
CN,801703,,1,M,7,120252.0
NS,112759,,1,H,1,18249.0
CSX,000130705,,1,H,4,251159.0
BNSF,TC0514101,,1,T,1,294473.0
CP,240008,,1,M,7,27050.0
CN,802217,,1,M,7,10896.0
CSX,000128582,,1,S,1,142142.0
CSX,000128582,,1,S,1,142142.0
NS,108521,,1,T,1,15400.0
CSX,000135135,Yes,1,E,1,50034.0
UP,0814FW015,,1,H,1,18694.0
NS,110058,,1,T,1,538800.0
CSX,000137502,,1,M,12,55767.0
CSX,000137502,,1,M,12,55767.0
CSX,000124694,,1,H,4,13076.0
NS,110791,,1,E,1,277600.0
NS,110999,,1,H,1,17400.0
UP,0514CB004,,1,T,1,26462.0
UP,0514CB005,Yes,1,T,1,20435.0
UP,0514CB017,,1,M,7,31599.0
UP,0314CB014,,1,T,1,77351.0
UP,0614LV003,,1,T,1,222341.0
NS,111518,,1,M,1,18600.0
UP,0514CB014,,1,H,1,22137.0
UP,0514KC025,,1,E,1,12121.0
BNSF,NW0914101,,1,H,5,29010.0
UP,0814LV006,Yes,1,T,1,89424.0
KCS,14080202,,1,E,1,16109.0
BNSF,MT0114111,,1,M,1,1184116.0
NS,110541,,1,H,1,25508.0
BNSF,SF0514202,,1,M,7,26000.0
UP,0314CB011,,1,H,5,27480.0
KCS,14121602,Yes,1,T,1,11896.0
UP,0314CB011,,1,H,5,27480.0
UP,0914KC002,,1,E,1,38108.0
BNSF,SF0914108,,1,E,1,42671.0
BNSF,NE0914101,,1,T,1,92720.0
UP,1114SL009,,1,T,1,43321.0
KCS,14122302,,1,M,7,11100.0
NS,109592,,1,T,1,28900.0
UP,0314SL017,,1,M,7,19665.0
KCS,14050101,,1,H,1,12796.0
KCS,14051501,,1,H,1,11167.0
BNSF,MT0114103,,1,E,1,21690.0
BNSF,CH0514101,,1,H,1,19205.0
UP,0414SL001,,1,M,12,125540.0
BNSF,NW0914101,,1,H,5,29010.0
BNSF,NW0914107,,1,H,5,128315.0
NS,110519,,1,H,4,186800.0
BNSF,NW0914107,,1,H,5,128315.0
BNSF,NW0414101,,1,S,13,17200.0
UP,0714SL013,Yes,1,T,1,1038039.0
NS,110519,,1,H,4,186800.0
BNSF,NE0614109,,1,H,5,50824.0
BNSF,NE0614109,,1,H,5,50824.0
UP,0714KC010,,1,H,5,87456.0
UP,0714SA008,,1,M,7,47949.0
UP,0714KC010,,1,H,5,87456.0
UP,0714KC012,,1,M,1,51758.0
UP,0514KC016,,1,E,1,59516.0
BNSF,GC0614100,,1,H,5,17008.0
BNSF,GC0614102,Yes,1,T,1,100766.0
NS,109744,,1,H,1,68691.0
BNSF,GC0314104,,1,S,5,69393.0
NS,111300,,1,S,12,28100.0
UP,0314CB016,,1,E,13,15358.0
UP,0114CB012,,1,H,1,125564.0
UP,0814CB010,,1,H,1,44092.0
BNSF,TC0814106,,1,E,1,36476.0
UP,0814CB012,,1,T,1,19212.0
UP,0514PR011,,1,H,9,11584.0
UP,0514SL002,,1,H,5,46639.0
BNSF,CH0214101,,1,H,12,13331.0
CSX,000139277,,1,H,12,17223.0
UP,0114CB007,,1,H,1,15750.0
UP,0514PR027,,1,S,13,47813.0
BNSF,NE1214105,,1,T,1,107498.0
UP,0514CB001,,1,H,1,188172.0
UP,0314TC017,,1,T,1,111462.0
UP,1014PR025,,1,H,13,84905.0
UP,0414WH001,,1,E,11,12000.0
CSX,000134940,,1,H,9,14217.0
CSX,000134940,,1,H,9,14217.0
UP,0414WH007,,1,H,13,95468.0
UP,0414WH007,,1,H,13,95468.0
KCS,14091302,,1,E,1,117992.0
CP,1000083836,,1,T,1,32408.0
CP,1000137114,Yes,1,E,1,28159.0
NS,109935,,1,T,1,30756.0
UP,0714NP038,,1,E,1,16358.0
BNSF,SW0614100,,1,H,1,28750.0
BNSF,SW0614103,Yes,1,H,12,23050.0
CSX,000132258,Yes,1,H,4,585782.0
CSX,000132142,,1,M,1,25848.0
BNSF,TX1114111,,1,H,13,16000.0
CSX,000135987,Yes,1,T,1,1303862.0
UP,0614LK022,,1,M,11,11826.0
CSX,000131736,,1,H,1,29853.0
UP,0314LV017,,1,H,1,28607.0
BNSF,GC0514103,Yes,1,H,1,259179.0
UP,0514FW011,,1,T,1,14568.0
UP,0514HO009,,1,T,1,17583.0
UP,0514HO010,,1,M,12,22606.0
UP,0514HO010,Yes,1,M,12,22606.0
BNSF,TX1114106,,1,T,1,11276.0
BNSF,TX1114102,,1,H,1,17000.0
BNSF,TX1014105,,1,H,13,32882.0
BNSF,GC0514115,,1,H,13,12000.0
UP,1014FW011,,1,T,1,20871.0
UP,1014HO017,,1,H,1,39628.0
UP,1014HO031,,1,T,1,74954.0
BNSF,GC0914107,,1,H,1,44594.0
BNSF,KS0914103,,1,H,4,49870.0
BNSF,KS0914103,,1,H,4,49870.0
BNSF,NW1114103,,1,T,1,16726.0
BNSF,NW1114111,,1,M,1,10818.0
BNSF,NW0214110,,1,H,1,13278.0
BNSF,NW0614102,,1,H,5,21059.0
BNSF,NW0614102,,1,H,5,21059.0
BNSF,TC0114115,,1,H,1,14410.0
NS,111835,,1,H,13,12000.0
BNSF,PR1214100,,1,E,1,11500.0
BNSF,PR0714120,,1,E,11,10745.0
UP,1014NP016,,1,H,3,60500.0
UP,1014DV016,,1,E,1,27195.0
BNSF,PR1014104,,1,H,12,29120.0
BNSF,PR1014122,,1,E,11,18500.0
UP,1014NP016,,1,H,3,60500.0
BNSF,PR0614123,,1,H,9,56000.0
BNSF,PR0614123,,1,H,9,56000.0
BNSF,PR0714121,,1,H,9,81500.0
BNSF,PR0714121,,1,H,9,81500.0
BNSF,PR1014107,,1,H,1,23500.0
BNSF,PR0614120,,1,H,4,16772.0
UP,0414DV006,,1,E,11,24803.0
BNSF,PR0414112,,1,H,9,12000.0
BNSF,PR0414112,,1,H,9,12000.0
UP,0914DV019,,1,E,1,3007417.0
UP,0714NP014,,1,E,11,10745.0
UP,1014NP004,,1,E,11,18500.0
UP,0714DV015,,1,H,1,560720.0
UP,0314NP024,,1,H,1,97112.0
UP,0514UT005,,1,E,13,11224.0
UP,0214NP029,,1,E,11,80345.0
UP,0714PC002,Yes,1,T,1,1155719.0
UP,1214DV014,,1,M,1,70190.0
UP,1114DV007,Yes,1,T,1,130855.0
BNSF,PR0914102,,1,E,1,16825.0
CSX,000133163,,1,E,1,64682.0
CSX,000136463,,1,E,13,53405.0
CSX,000136301,,1,T,1,166109.0
CSX,000137436,,1,T,1,77707.0
CSX,000137436,,1,T,1,77707.0
UP,0114NP014,,1,E,11,81273.0
CSX,000129402,,1,M,1,65397.0
UP,0314PR020,,1,H,9,11625.0
UP,0614PR012,,1,H,1,131261.0
CSX,000127562,Yes,1,H,13,36950.0
UP,1114PR002,,1,H,12,34800.0
UP,1114PR002,,1,H,12,34800.0
BNSF,CH1014113,,1,H,1,137766.0
UP,0114PR022,,1,T,1,981068.0
BNSF,TC0214107,,1,E,1,222432.0
UP,0514PR020,,1,T,1,36880.0
BNSF,NW1214100,,1,M,1,16043.0
BNSF,NW1014117,,1,T,1,13001.0
BNSF,CH1114100,,1,T,1,158825.0
UP,0914TC008,,1,M,7,75779.0
BNSF,NW0614109,,1,H,4,171424.0
BNSF,NW0614109,,1,H,4,171424.0
BNSF,NW0614123,Yes,1,H,5,56789.0
BNSF,NW0614123,,1,H,5,56789.0
BNSF,NW1214109,,1,H,1,16199.0
BNSF,NW1114114,,1,H,1,52664.0
BNSF,NW1114200,,1,M,7,16100.0
BNSF,NW1114201,,1,M,7,15000.0
BNSF,NW0114106,,1,E,1,135457.0
BNSF,NW1114109,Yes,1,H,12,23656.0
BNSF,NW0814106,Yes,1,H,5,10516.0
BNSF,NW0814106,,1,H,5,10516.0
BNSF,NW0314104,Yes,1,E,1,284278.0
CSX,000135541,,1,T,1,27529.0
CSX,000135621,,1,H,12,20360.0
CSX,000135621,,1,H,12,20360.0
NS,110957,,1,H,1,42800.0
NS,111586,,1,T,1,57500.0
NS,111672,,1,H,1,77522.0
NS,112687,,1,M,1,11524.0
NS,112372,,1,T,1,27529.0
BNSF,NW0814122,Yes,1,H,12,11505.0
BNSF,NW0814122,Yes,1,H,12,11505.0
NS,109591,,1,M,7,16723.0
NS,111134,,1,T,1,12707.0
CSX,000124508,,1,H,1,14003.0
NS,111563,,1,T,1,43600.0
NS,111312,Yes,1,H,1,1099561.0
CSX,000138816,,1,H,4,20023.0
CSX,000128611,Yes,1,H,1,14967.0
NS,110640,,1,M,1,20000.0
CSX,000129247,Yes,1,T,1,1292505.0
NS,110196,,1,E,1,279893.0
UP,1114UT006,,1,M,12,150000.0
UP,0514UT004,,1,T,1,19183.0
UP,1214PC007,,1,M,12,14295.0
UP,1014UT009,,1,E,11,74109.0
NS,108509,,1,T,1,12794.0
UP,0114UT001,,1,H,3,1482334.0
UP,0114UT001,,1,H,3,1482334.0
UP,1114SA014,,1,M,7,18000.0
CSX,000126037,,1,H,1,76921.0
UP,1014UT011,,1,T,1,17288.0
UP,1014UT007,,1,M,7,111237.0
KCS,14090502,,1,T,1,104495.0
UP,1114FW034,,1,M,7,200800.0
UP,0914LV007,Yes,1,T,1,51610.0
UP,0614SA015,,1,M,7,22362.0
UP,1214SA014,,1,M,7,21739.0
BNSF,PR0314118,,1,H,13,13000.0
KCS,14100702,,1,M,7,36250.0
KCS,14100904,,1,T,1,18887.0
UP,1214KC007,Yes,1,H,1,112150.0
KCS,14050701,,1,T,1,18281.0
CSX,000135435,,1,T,1,102910.0
KCS,14041001,,1,M,7,15841.0
BNSF,GC1214101,,1,H,1,15383.0
BNSF,GC1214106,Yes,1,T,1,13574.0
BNSF,GC1214105,,1,H,5,25879.0
BNSF,GC0614101,Yes,1,H,1,22155.0
UP,0814LV005,Yes,1,H,1,54736.0
UP,0914SA017,,1,M,7,12706.0
UP,1014LK038,,1,H,1,20637.0
UP,0514HO017,,1,T,1,27442.0
UP,0914HO011,,1,M,11,83096.0
UP,0914LK003,,1,M,1,775674.0
UP,1014SA016,,1,T,1,1997048.0
KCS,14120901,,1,H,1,262038.0
UP,1114LV002,,1,M,7,22139.0
BNSF,PR0414107,,1,H,1,50004.0
UP,0914HO013,Yes,1,M,1,108962.0
UP,0914HO037,,1,M,9,25700.0
BNSF,TX0914104,,1,H,5,43435.0
BNSF,TX0914104,,1,H,5,43435.0
UP,0914HO005,,1,H,1,18915.0
UP,1114SA015,,1,M,7,66792.0
UP,1114SA017,,1,M,7,25073.0
KCS,14120301,,1,M,7,36631.0
BNSF,GC0514107,,1,M,13,10600.0
UP,0514ST012,Yes,1,H,12,38264.0
UP,0514ST012,,1,H,12,38264.0
UP,0414SA014,,1,M,7,17565.0
UP,0414HO020,,1,H,13,21480.0
UP,0414HO036,,1,E,11,27091.0
UP,0414HO040,,1,M,7,100269.0
UP,0414HO043,,1,T,1,29010.0
UP,0414FW036,,1,M,7,41074.0
UP,0414HO002,,1,T,1,52680.0
UP,0414HO005,,1,S,1,29625.0
UP,0414HO008,Yes,1,E,1,73980.0
UP,0414SA015,,1,H,13,18215.0
BNSF,TX0414108,,1,H,1,19436.0
BNSF,TX0414104,,1,T,1,12250.0
UP,0414KC012,,1,H,1,50004.0
UP,0414FW006,,1,H,3,2301504.0
UP,0414FW006,,1,H,3,2301504.0
UP,0414FW014,,1,T,1,47375.0
UP,0314FW016,,1,H,13,30976.0
KCS,14050301,,1,E,1,356212.0
UP,0714FW012,,1,T,1,340680.0
BNSF,PR1114104,,1,H,3,25250.0
UP,0714FW021,,1,M,1,58534.0
BNSF,KS1114200,,1,M,7,35796.0
UP,0714FW021,,1,M,1,58534.0
UP,0714FW022,,1,E,1,159734.0
BNSF,KS1114112,,1,E,1,235946.0
UP,1114SA007,,1,M,7,26989.0
UP,1114HO007,Yes,1,E,3,59394.0
UP,1114HO029,,1,T,1,17143.0
BNSF,GC1014108,Yes,1,H,1,100510.0
BNSF,GC1014115,,1,H,3,50250.0
UP,0714FW035,,1,T,1,90463.0
UP,0814FW032,,1,M,7,33744.0
UP,1114FW036,,1,H,1,16567.0
UP,1114HO007,,1,E,3,59394.0
UP,1114HO007,,1,E,3,59394.0
UP,0614SA020,,1,E,1,116754.0
UP,0814FW032,,1,M,7,33744.0
BNSF,GC1114102,,1,E,1,20178.0
BNSF,GC1114104,Yes,1,T,1,21278.0
UP,0714HO012,,1,T,1,49167.0
UP,0714HO012,,1,T,1,49167.0
UP,0614SA014,,1,M,13,19194.0
UP,0614LV007,,1,M,7,13335.0
UP,0414HO019,,1,E,11,18116.0
UP,0414LV010,,1,S,1,35683.0
UP,0614FW007,,1,M,7,20493.0
UP,0614FW022,,1,T,1,111809.0
BNSF,GC0714106,Yes,1,T,1,28237.0
UP,0814HO026,,1,M,1,35917.0
BNSF,TX0614200,,1,M,7,20493.0
UP,0714WH009,,1,E,1,15000.0
BNSF,TX0614111,,1,H,4,33625.0
BNSF,TX0614111,,1,H,4,33625.0
UP,0514LK002,,1,M,7,25591.0
BNSF,GC0514100,,1,M,1,56709.0
UP,0514SA001,,1,M,1,56709.0
BNSF,NW0714109,,1,T,1,157465.0
BNSF,NW0714116,Yes,1,E,1,474410.0
UP,0514SA026,,1,H,1,24220.0
BNSF,KS0514109,,1,H,5,64346.0
BNSF,TX0514105,,1,T,1,2492748.0
UP,0714FW011,,1,T,1,75568.0
UP,0614HO026,,1,H,1,18543.0
UP,0414ST004,,1,M,1,18685.0
UP,0114SA006,,1,H,1,63836.0
UP,0114SA006,,1,H,1,63836.0
UP,0114SA012,,1,E,1,98672.0
UP,0114SA016,,1,T,1,50464.0
UP,0114SA017,,1,H,1,451020.0
UP,0614FW017,,1,M,1,64853.0
UP,0614HO022,,1,M,12,10993.0
UP,0614HO022,,1,M,12,10993.0
UP,0314HO018,,1,M,7,17440.0
UP,0214FW010,,1,M,7,20278.0
UP,0314FW003,,1,M,4,11015.0
UP,0314FW003,,1,M,4,11015.0
UP,0314FW022,,1,M,7,12775.0
UP,0314SA004,,1,T,1,60411.0
BNSF,GC0214101,Yes,1,T,1,87964.0
BNSF,KS0214106,Yes,1,E,5,79066.0
UP,0214SA009,,1,M,9,17866.0
UP,0214SA011,,1,T,1,4414274.0
UP,0214SA002,,1,T,1,74844.0
UP,0214SA003,,1,M,7,61256.0
BNSF,KS0214106,,1,E,5,79066.0
UP,0614HO030,Yes,1,T,1,493748.0
BNSF,KS0514101,Yes,1,H,12,10700.0
BNSF,TX0814107,,1,H,1,18600.0
BNSF,GC0614100,,1,H,5,17008.0
UP,0214SA008,,1,M,1,20894.0
UP,0414SA002,,1,M,7,14292.0
UP,0514HO004,,1,T,1,12100.0
BNSF,KS0814101,,1,H,1,31104.0
UP,0214SA014,,1,H,1,20620.0
BNSF,GC0414109,Yes,1,H,12,67324.0
UP,1114SA012,,1,H,9,50000.0
UP,1114SA012,,1,H,9,50000.0
KCS,14110802,Yes,1,T,1,145012.0
UP,0414SA005,,1,H,1,40531.0
UP,0114FW017,,1,T,1,17164.0
UP,0114FW018,,1,M,7,33175.0
BNSF,TX0114113,,1,H,13,22500.0
BNSF,GC0114111,,1,H,9,75000.0
BNSF,GC0114110,,1,T,1,310646.0
UP,0114LK020,,1,T,1,59249.0
UP,0114FW007,,1,M,7,11500.0
UP,0114FW013,,1,T,1,11107.0
UP,0114FW015,,1,H,3,16033.0
UP,0114FW015,,1,H,3,16033.0
UP,0114LV015,,1,S,1,11857.0
UP,0114LV015,,1,S,1,11857.0
UP,0114SA002,,1,T,1,135432.0
UP,0814FW003,,1,M,7,951872.0
UP,0814HO011,,1,M,1,24876.0
BNSF,GC0114111,,1,H,9,75000.0
CSX,000125971,,1,M,1,27063.0
BNSF,SF0914107,,1,M,1,12750.0
NS,109821,,1,H,1,21591.0
NS,109614,,1,T,1,37067.0
CSX,000136902,,1,H,1,241723.0
CSX,000136902,,1,H,1,241723.0
CSX,000136309,Yes,1,H,1,18441.0
NS,112146,,1,H,1,15770.0
BNSF,SF0714110,,1,S,1,25507.0
NS,113066,,1,T,1,255576.0
BNSF,SF1114111,,1,T,1,255576.0
CSX,000136746,,1,M,1,1028714.0
CSX,000136624,,1,E,1,57762.0
NS,112792,,1,H,1,25941.0
KCS,14052301,Yes,1,H,12,28402.0
UP,0914LK013,Yes,1,T,1,408570.0
BNSF,SF0814110,,1,H,12,92009.0
BNSF,SF0914101,Yes,1,H,1,34076.0
CSX,000137319,,1,M,7,576530.0
CSX,000132910,,1,M,7,14693.0
CSX,000132308,,1,H,13,22565.0
CSX,000136634,,1,M,7,20964.0
CSX,000125481,,1,S,4,11525.0
CSX,000131199,,1,M,1,18803.0
CSX,000126937,Yes,1,H,1,13410.0
CSX,000127505,,1,M,9,50000.0
CSX,000127505,,1,M,9,50000.0
NS,113644,,1,H,1,117274.0
CSX,000139478,,1,H,1,117274.0
BNSF,TC0814109,,1,T,1,100906.0
NS,112362,,1,M,1,15600.0
NS,112483,,1,T,1,17760.0
NS,111082,,1,H,1,13101.0
NS,111497,,1,H,1,15700.0
NS,111391,,1,M,1,189000.0
NS,112747,,1,H,1,111890.0
NS,112747,,1,H,1,111890.0
NS,112747,,1,H,1,111890.0
NS,113466,,1,T,1,77000.0
NS,111792,,1,M,1,10972.0
NS,111715,,1,T,1,11886.0
NS,112642,Yes,1,T,1,11050.0
NS,112362,,1,M,1,15600.0
NS,112457,,1,T,1,29124.0
